page_id	ratings
42567394	Low
15241551	Low
50967438	Low
45531278	Low
2314361	Low
47684981	Low
146296	Low
49544824	Low
1308402	Low
36869911	Low
31963376	Low
1490789	Low
24859101	Low
45298147	Low
4829979	Low
1061559	Low
9977331	Low
13921746	Low
5062012	Low
41224952	Low
24232346	Low
29202733	Low
54331608	Low
179495	Low
16218033	Low
30533979	Low
3014442	Low
44348393	Low
17408519	Low
10543241	Low
6154201	Low
4158051	Low
8896475	Low
47492569	Low
45310856	Low
419608	Low
53384565	Low
1762788	Low
17795606	Low
54237122	Low
9877928	Low
6768921	Low
19250559	Low
49737654	Low
1473403	Low
598704	Low
16822625	Low
51590638	Low
43423287	Low
33934040	Low
50648725	Low
2339269	Low
54328032	Low
6981310	Low
2583562	Low
12736041	Low
26422316	Low
4099034	Low
23757125	Low
40033936	Low
18310451	Low
1692429	Low,Low
40649454	Low
37134863	Low
52126308	Low
36142706	Low
26186138	Low
30644355	Low
22331950	Low
50887611	Low
24300559	Low
24088608	Low
50091048	Low
47072973	Low
19507400	Low
25647990	Low
41332793	Low
53767283	Low
54522	Low
41413038	Low
48865746	Low
2956967	Low
21181228	Low
50069366	Low
30469120	Low
38230144	Low
44763147	Low
33076987	Low
38041678	Low
48359563	Low
6700514	Low
15454478	Low
53691108	Low
30874304	Low
44855544	Low
14368178	Low
39068418	Low
3206280	Low
2596378	Low
7737114	Low
32604162	Low
7352472	Low
29919386	Low
42892595	Low
482938	Low
1820377	Low
10510486	Low
3705237	Low
184263	Low
17077434	Low
288100	Low
15033597	Low
40640608	Low
23573325	Low
2550244	Low
48485072	Low
23392984	Low
27682459	Low
26816061	Low
10847143	Low
33973022	Low
25977270	Low
18267953	Low
27339567	Low
25707172	Low
29319157	Low
21657888	Low
40922188	Low
25850972	Low
40208289	Low
45687277	Low
6243381	Low
20509953	Low
1799403	Low
50709689	Low
34958648	Low
43633275	Low
19134018	Low
5756595	Low
8873167	Low
44218294	Low
24029902	Low
44493003	Low
20712219	Low
617906	Low,Low
37944280	Low
10291235	Low
3433599	Low
51251268	Low
24074755	Low
26407578	Low
32021121	Low
27593808	Low
400115	Low
51501138	Low
30846397	Low
15985743	Low
22363378	Low
45378826	Low
39156670	Low
45029970	Low
19244479	Low
27579858	Low
41469833	Low
44893481	Low
36653573	Low
27536543	Low
18425497	Low
41949329	Low
43358805	Low
41918809	Low
20901989	Low
40688133	Low
47113930	Low
255404	Low
2415546	Low
40944807	Low
25782996	Low
45636105	Low
5239868	Low
37418156	Low
576400	Low
33713269	Low
33867700	Low
18353094	Low
39983936	Low
11799994	Low
47238690	Low
48499443	Low
37547526	Low
17925486	Low
50300518	Low
5305968	Low
51396512	Low
7496923	Low
17625193	Low
10668950	Low
977763	Low
1720832	Low
26332857	Low
30616247	Low
51478785	Low
51181175	Low
6885694	Low
27423301	Low
16907094	Low
12036730	Low
34628102	Low
40707523	Low
33814223	Low
6900703	Low
11773663	Low
32124769	Low
45566002	Low
5936152	Low
52226377	Low
19859613	Low
48442535	Low
41902898	Low
1012668	Low
1209851	Low
47334837	Low
7163566	Low
50729587	Low
32103133	Low
47149691	Low
1014461	Low
30858698	Low
53138263	Low
12593507	Low
27888998	Low
1262677	Low
8086087	Low
46312052	Low
39294179	Low
43523800	Low
47203893	Low
216615	Low
42463568	Low
9935185	Low
41287558	Low
50899434	Low
4073739	Low
2796663	Low
29687704	Low
4979800	Low
43428590	Low
3590247	Low
50458434	Low
933467	Low
27442254	Low
44122510	Low
42369250	Low
13446221	Low
18117685	Low
51729549	Low
52471258	Low
24859180	Low
41332381	Low
31079986	Low
49289974	Low
39520402	Low
1313984	Low
33253613	Low
14210361	Low
31177788	Low
3864374	Low
46290215	Low
23068365	Low
30474166	Low
9788726	Low
24300979	Low
5585159	Low
47043958	Low
11751480	Low
701614	Low
11998141	Low
41061164	Low
17183797	Low
33002493	Low
23010	Low
1873452	Low
2394191	Low
18226038	Low
23676715	Low
49249487	Low
40945261	Low
19794766	Low
2386589	Low
42707401	Low
28302190	Low
1697978	Low
37960872	Low
4242720	Low
389738	Low
44465761	Low
47928617	Low
23459817	Low
309334	Low
20783063	Low
21210183	Low
6661580	Low
22524398	Low
2810990	Low
24598800	Low
24213379	Low
35168634	Low
52322941	Low
8738380	Low
22406937	Low
44877312	Low
11417277	Low
28677518	Low
29174826	Low
2109872	Low
3477600	Low
23876281	Low
25754552	Low
1393169	Low
28823948	Low
633934	Low
35701429	Low
1136569	Low
51700575	Low
31358283	Low
39100385	Low
45037029	Low
145242	Low
40007123	Low
27565731	Low
44611351	Low
24579006	Low
773611	Low
2938054	Low
18503210	Low
4559221	Low
25457664	Low
31902975	Low
1707966	Low
43331661	Low
1229596	Low
45218853	Low
8648487	Low
21133893	Low
2570405	Low
25804265	Low
3839699	Low
44991781	Low
3618747	Low
17827255	Low
42509135	Low
1920065	Low
47356497	Low
7207263	Low
35735460	Low
25401126	Low
19798460	Low
33692805	Low
431259	Low
42526861	Low
43766941	Low
24432532	Low
11469564	Low
14152914	Low
2374313	Low
2742905	Low
36498910	Low
9595600	Low
22638211	Low
30937677	Low
51599406	Low
29526590	Low
49590010	Low
4830420	Low
25556577	Low
42872312	Low
22676179	Low
50454040	Low
18351374	Low
1607182	Low
7647935	Low
28924009	Low
48793343	Low
15487	Low
38288400	Low
757887	Low
18351466	Low
27571082	Low
33565282	Low
545766	Low
31193215	Low
13041409	Low
44523992	Low
24614656	Low
23514268	Low
48705315	Low
6727280	Low
23202387	Low
1311462	Low
1493836	Low
42248737	Low
44858341	Low
28377377	Low
34127725	Low
26039419	Low
44245932	Low
2426527	Low
34752609	Low
43620180	Low
35168597	Low
9995916	Low
29436604	Low
44764401	Low
46365929	Low
11870628	Low
16054301	Low
36835925	Low
33247842	Low
28650145	Low
8143520	Low
23784911	Low
2107972	Low
30863905	Low
26974631	Low
38732065	Low
6201993	Low
29698653	Low
21455021	Low
51330889	Low
35262202	Low
50445472	Low
6894845	Low
45482769	Low
7320472	Low
27916661	Low
43124618	Low
20684931	Low
1489923	Low
14382926	Low
880980	Low
2688006	Low
6733298	Low
21263479	Low
75516	Low
32190858	Low
40944044	Low
46222532	Low
29498846	Low
39117056	Low
45162916	Low
21419217	Low
43657340	Low
29180268	Low
38443718	Low
50152655	Low
43813967	Low
52917935	Low
21530161	Low
15162439	Low
37145108	Low
8983449	Low
3433609	Low
27508695	Low
2948442	Low
53082842	Low
4763896	Low
21164994	Low
574479	Low
10163545	Low
6371895	Low
41113145	Low
28274684	Low
26518826	Low
6668105	Low
49491280	Low
1928939	Low
32757611	Low
17740	Low
23453483	Low
26473428	Low
6900764	Low
8803445	Low
482990	Low
2030588	Low
40895722	Low
7630941	Low,Low
6242003	Low
48437271	Low
18053246	Low
564699	Low
1490582	Low
25820119	Low
28565706	Low
156760	Low
37234529	Low
26568180	Low
1558989	Low
37663300	Low
34345090	Low
25880644	Low
42038684	Low
42621551	Low
4144577	Low
1217100	Low
24548800	Low
1466246	Low
44454397	Low
1548996	Low
19789956	Low
48677583	Low
48609959	Low
5541564	Low
34162129	Low
2954499	Low
9153190	Low
41964149	Low
43941615	Low
26325989	Low
30097027	Low
25110510	Low
35305564	Low
47144891	Low
17251393	Low
11722133	Low
6773096	Low
42065925	Low
769169	Low
8498300	Low
42827350	Low
37266154	Low
12024364	Low
29012978	Low
30107045	Low
41060725	Low
41023291	Low
1705064	Low
531365	Low
46504581	Low
2376546	Low
42636104	Low
25687784	Low
15535387	Low
4477551	Low
35856378	Low
32415059	Low
20531461	Low
14033936	Low
6644561	Low
46249788	Low
5617513	Low
7804853	Low
19025629	Low
25347088	Low
51778889	Low
34072009	Low
25760497	Low
41706076	Low
11605060	Low
20857443	Low
35973708	Low
38624912	Low
6922728	Low
25788692	Low
48644344	Low
8627136	Low
42695514	Low
27392607	Low
20932260	Low
5354062	Low
44291363	Low
29751145	Low
27963735	Low
49083835	Low
44881908	Low
28707224	Low
40361754	Low
25817572	Low
46584644	Low
21686689	Low
11446084	Low
31999673	Low
29920154	Low
38509057	Low
6150169	Low
43056338	Low
36279127	Low
11297976	Low
15172208	Low
44315171	Low
51016820	Low
33842486	Low
31738574	Low
30942606	Low
6900616	Low
20363307	Low
28957718	Low
45489370	Low
21599342	Low
1892510	Low
52099421	Low
33859316	Low
25788786	Low
9052762	Low,Low
34249574	Low
39501949	Low
12385964	Low
12141038	Low
7636224	Low
1459367	Low
25949391	Low
5640533	Low
6900474	Low
17413974	Low
25349394	Low
48797101	Low
15445962	Low
22092879	Low
8576180	Low
1056506	Low
28348825	Low
8750867	Low
14007581	Low
46209436	Low
7927678	Low
16036651	Low
4601789	Low
37182627	Low
12301986	Low
22737527	Low
28377037	Low
24509179	Low
51496699	Low
26690948	Low
8878908	Low
36705259	Low
13950875	Low
1071047	Low
1332079	Low
31555213	Low
45661991	Low
27562264	Low
24731602	Low
25968926	Low
52832283	Low
2114223	Low,Low
12183534	Low
54283998	Low
23312172	Low
33497234	Low
53577704	Low
54211370	Low
7432329	Low
21415253	Low
21850458	Low
3006928	Low
24588832	Low
50019987	Low
39599472	Low
4877434	Low
4461214	Low
20314244	Low
29021801	Low
5620268	Low
10236905	Low
48462763	Low
21606890	Low
39924976	Low
9793651	Low
49894565	Low
1113299	Low
24737518	Low
20269413	Low
24723562	Low
16738560	Low
49612382	Low
1492381	Low
21005886	Low
47786700	Low
41622061	Low
3633939	Low
47371108	Low
63708	Low
4171859	Low
26681435	Low
2123157	Low
21595970	Low
9045089	Low
29601359	Low
45661886	Low
27436574	Low
2071099	Low
8655452	Low
33891099	Low
43699173	Low
1741698	Low,Low
44597666	Low
15250286	Low
40945951	Low
41192461	Low
40907921	Low
41972925	Low
26854259	Low
4720897	Low
54087958	Low
23372961	Low
45356351	Low
26672969	Low
4151383	Low
4894572	Low
24583872	Low
49161220	Low
15131185	Low
44618363	Low
30716855	Low
44616231	Low
30512909	Low
47471359	Low
25950218	Low
16078907	Low
31561694	Low
53078298	Low
21752964	Low
34127664	Low
29425909	Low
34219394	Low
16902336	Low
2221365	Low
9668971	Low
13759972	Low
51067410	Low
6841548	Low
20898414	Low
54248672	Low
21317043	Low
6592256	Low
19589878	Low
53797435	Low
31741672	Low
15138004	Low
2255815	Low
22510333	Low
33766121	Low
22613748	Low
52877580	Low
2233967	Low
29452016	Low
44188793	Low
17347311	Low
4439377	Low
7522282	Low
7654662	Low
13990936	Low
6879610	Low
50029853	Low
48707885	Low
26017769	Low
24206233	Low
1629419	Low
49663995	Low
30786098	Low
45493759	Low
12743895	Low
52398997	Low
52320935	Low
7990184	Low
22208984	Low
1146385	Low
5904624	Low
47435089	Low
24211987	Low
13650454	Low
47180406	Low
49250054	Low
23838382	Low
25596183	Low
23568467	Low
48454273	Low
17651733	Low,Low
27260630	Low
6757393	Low
44749834	Low
2413418	Low
554368	Low
44891284	Low
11787118	Low
42777405	Low
33921157	Low
240174	Low
7505683	Low
34005650	Low
18383002	Low
14479631	Low
30139268	Low
6170655	Low
43303883	Low
23317162	Low
18951185	Low
726855	Low
25922191	Low
46703842	Low
1491909	Low
44161773	Low
46791893	Low
32684036	Low
49201734	Low
51444941	Low
24133389	Low
10348666	Low
33517932	Low
47526484	Low
37131164	Low
31526932	Low
37166037	Low
35582069	Low
7363390	Low
6961183	Low
574482	Low
12248525	Low
35933970	Low
2239559	Low
17863991	Low
1598766	Low
40716230	Low
25879179	Low
53037751	Low
42141388	Low
47613099	Low
5613770	Low
32345607	Low
43852969	Low
1799104	Low
28165121	Low
18620895	Low
13687563	Low
43681508	Low
33537865	Low
12230979	Low
11053984	Low
15505377	Low
42673756	Low
2077506	Low
34249212	Low
10192928	Low
48555752	Low
52695538	Low
10570379	Low
2201439	Low
89452	Low
44542154	Low
40120403	Low
8048621	Low
46452403	Low
40948580	Low
3548031	Low
54077276	Low
6342698	Low
25182989	Low
42482977	Low
16721485	Low
26353918	Low
20964019	Low
47430102	Low
33624741	Low
14204213	Low
14467384	Low
17694352	Low
3565825	Low
49418004	Low
17649328	Low
34588130	Low
39327955	Low
40817032	Low
17017542	Low
32184810	Low
25817320	Low
6208892	Low
6043942	Low
14426206	Low
48548623	Low
12568781	Low
12596772	Low
26990831	Low
23871584	Low
13529586	Low
1340932	Low
51850313	Low
40191179	Low
4530019	Low
27824553	Low
11034507	Low
204635	Low
12961920	Low
31347277	Low
45592614	Low
41898865	Low
44188065	Low
1618140	Low
54027296	Low
43298775	Low
22167016	Low
3610413	Low
45109966	Low
16196871	Low
31272598	Low
3568045	Low
17686744	Low
6411981	Low
52785235	Low
18620195	Low
18435914	Low
18293240	Low
24593125	Low
44629283	Low
33096210	Low
3619064	Low
4662671	Low
54106250	Low
49586527	Low
2073586	Low
13231371	Low
28522222	Low
22067432	Low
40230669	Low
564370	Low
31213310	Low
16310509	Low
41684292	Low
2329154	Low
41058226	Low
14233462	Low
33909406	Low
186234	Low
20956256	Low
7327506	Low
47448127	Low
31404955	Low
14470268	Low
46726675	Low
34756336	Low
45454803	Low
19517975	Low
21573352	Low
20447137	Low
40505866	Low
53998167	Low
27943609	Low
6132745	Low
38449797	Low
27721908	Low
22325285	Low
46311450	Low
26313045	Low
3828482	Low
27090213	Low
2185288	Low
21006524	Low
41130691	Low
2804240	Low
41402161	Low
12557934	Low
46189583	Low
23273788	Low
17841657	Low
30844390	Low
51440915	Low
31988954	Low
10895698	Low
32993719	Low
2148353	Low
33666962	Low
6324689	Low
36825949	Low
36861321	Low
48868363	Low
42402865	Low
45664876	Low
220379	Low
5652902	Low
34819428	Low
21344003	Low
16051819	Low
36531506	Low
866902	Low,Low
46363976	Low
26214502	Low
13194615	Low
47129215	Low
4831143	Low
48058897	Low
5741433	Low,Low
29650880	Low
41291393	Low
5608793	Low
46511879	Low
1178349	Low
15869409	Low
26091254	Low
49550995	Low
5564920	Low
5588049	Low
39647381	Low
49004390	Low
6132154	Low
52167363	Low
40707879	Low
1991054	Low
2888120	Low
44423359	Low
11568788	Low
31201623	Low
4028477	Low
48259696	Low
26297992	Low
40005924	Low
37124276	Low
23263758	Low
45654992	Low
16885403	Low
3003256	Low
23998214	Low
13314337	Low
12549253	Low
30784455	Low
44519328	Low
6803936	Low
14069461	Low
23641394	Low
2172964	Low
3421369	Low
82374	Low,Low
40911741	Low
10678092	Low
18554347	Low
18343559	Low
7393456	Low
7901325	Low
13532	Low
28059262	Low
50824139	Low
4890955	Low
1892156	Low
46810902	Low
42007235	Low
32002131	Low
46444043	Low
23358105	Low
37780727	Low
3567667	Low
9650243	Low
9109793	Low
22983063	Low
44847555	Low
44914381	Low
38532815	Low
5115259	Low
36287931	Low
1131595	Low
11523493	Low
1442200	Low
39456124	Low
22459903	Low
28235674	Low
45421090	Low
7827323	Low
52692518	Low
5098067	Low
40643204	Low
40272454	Low
1546447	Low
45663222	Low
10912124	Low
24975442	Low
11423437	Low
898745	Low
51324772	Low
29658040	Low
41307472	Low
1532239	Low
37244641	Low
30078841	Low
37496074	Low
18796231	Low
29303140	Low
795288	Low
44657478	Low
1627281	Low
39548719	Low
16285	Low
41649996	Low
3048815	Low
49272037	Low
36522450	Low
4408830	Low
27668090	Low
7986129	Low
39838847	Low
37055668	Low
14142411	Low
24859580	Low
24505176	Low
26322858	Low
35177720	Low
48393870	Low
1557626	Low
37422548	Low
3146221	Low
45410635	Low
37793250	Low
20123295	Low
1358769	Low
3462395	Low
33753745	Low
16462572	Low
9261739	Low
37478262	Low
21284553	Low
6930481	Low
16390	Low
978557	Low
29436184	Low
31112476	Low
43113590	Low
3963210	Low
42521203	Low
317065	Low
19720176	Low
5183539	Low
6967815	Low
1952193	Low
40658347	Low
23175134	Low
46588088	Low
26223271	Low
48636186	Low
50668782	Low
4509672	Low
31488259	Low
46515840	Low
47674700	Low
10527549	Low
21116154	Low
3208179	Low
12621586	Low
6116152	Low
24035681	Low
29564076	Low
14229246	Low
45281692	Low
33800331	Low
44199530	Low
4585037	Low
42123240	Low
7635760	Low
2029298	Low
157799	Low
21688992	Low
2885840	Low
21165080	Low
1427736	Low
3315964	Low
38843252	Low
26057236	Low
6379225	Low
50774065	Low
10076885	Low
22827902	Low
21915537	Low
33934373	Low
47026553	Low
48689620	Low
30025172	Low
1490700	Low
42030825	Low
23178270	Low
21272547	Low
649859	Low
25100049	Low
1659951	Low
31774747	Low
28300566	Low
4695759	Low
38462391	Low
36488746	Low
40431535	Low
8500993	Low
32821995	Low
42811300	Low
33574115	Low
46720258	Low
30553400	Low
40790423	Low
28067732	Low
28324853	Low
17434002	Low
20047261	Low
30455639	Low
39385457	Low
1536547	Low
24374721	Low
21939917	Low
7465735	Low
22740717	Low
36317063	Low
1037610	Low
1395068	Low
12981581	Low
19360289	Low
42056156	Low
13041567	Low
8425187	Low
48533312	Low
24011981	Low
33923097	Low
40626926	Low
877606	Low
41737443	Low
1919470	Low
43401104	Low
48462181	Low
53467479	Low
1705096	Low
160138	Low
39529894	Low
46305071	Low
3317354	Low
40951623	Low
51822304	Low
27580040	Low
310247	Low
35276685	Low
22303277	Low
37252920	Low
25534257	Low
18744192	Low
44596583	Low
2725472	Low
19391193	Low
52134989	Low
1937	Low
51514703	Low
29591161	Low
11644327	Low
334687	Low
36409673	Low
2685621	Low
543434	Low
34738348	Low
8966774	Low
5443680	Low
49439009	Low
39314651	Low
3089561	Low
1707982	Low
34857901	Low
42294343	Low
47765060	Low
30029161	Low
43956405	Low
24770097	Low
25808848	Low
40102721	Low
32733058	Low
48440527	Low,Low
5317583	Low
4919201	Low
3172801	Low
50979119	Low
670910	Low
40742053	Low
1338	Low
7994324	Low
17221081	Low
48539716	Low
16454759	Low
51692970	Low
49921488	Low
12436974	Low
2334473	Low
15582927	Low
1804872	Low,Low
27003814	Low
27395703	Low
47102391	Low
21095056	Low
4975746	Low
33836027	Low
30078846	Low
21920652	Low
47444682	Low
41096286	Low
299145	Low
4308503	Low
2432238	Low
47130477	Low
27209404	Low
16974320	Low
47654532	Low
38738281	Low
5312063	Low
40949300	Low
24288401	Low
28181251	Low
31184513	Low
53380640	Low
40897600	Low
40724803	Low
1020336	Low
18767772	Low
23873813	Low
49349274	Low
1048371	Low
11589545	Low
46218821	Low
10212557	Low
16887439	Low
11787268	Low
38973236	Low
34567920	Low
17270704	Low
42468585	Low
45497485	Low
8485043	Low
4276048	Low
26237357	Low
52527423	Low
9038883	Low
39277784	Low
32175531	Low
21451022	Low
33924987	Low
45396229	Low
44870654	Low
23227865	Low
33776114	Low
22704497	Low
40426211	Low
145461	Low
46387850	Low
43524257	Low
20784255	Low
25869096	Low
22306799	Low
18513904	Low
33624973	Low
11948970	Low
9404114	Low
38744553	Low
17301931	Low
45586787	Low
24901717	Low
10680460	Low
48322052	Low
16245774	Low
34358466	Low
40300979	Low
46896553	Low
45293651	Low
1398801	Low
36488683	Low
30624130	Low
47700292	Low
35958818	Low
46564586	Low
4547004	Low
6041572	Low
49597766	Low
36013687	Low
20529621	Low
1143774	Low
2470622	Low
45547804	Low
32744066	Low
1328681	Low
47340932	Low
3295432	Low
22945040	Low
10395168	Low
27479735	Low
698042	Low
13478453	Low
237721	Low
41627354	Low
5352850	Low
26127457	Low
35369494	Low
9543863	Low
49607324	Low
47123505	Low
33932604	Low
30842479	Low
40348869	Low
31740086	Low
4873434	Low
36283715	Low
29141064	Low
28000894	Low
39247417	Low
25064040	Low
21758601	Low
10756330	Low
47157454	Low
33775482	Low
20784518	Low
740590	Low
18817011	Low
3627921	Low
40588633	Low
31934094	Low
33934284	Low
5569142	Low
18352965	Low
47218821	Low
7622022	Low
15528994	Low
50145306	Low
1802608	Low
32599734	Low
25819575	Low
44689110	Low
24848067	Low
25126666	Low
22975986	Low
45376274	Low
29886850	Low
3106745	Low
31502173	Low
24488390	Low
23720667	Low
44955534	Low
2699428	Low
13985162	Low
35074648	Low
44265974	Low
48508397	Low
9803712	Low
18645101	Low
49628195	Low
40657956	Low
27375197	Low
41411483	Low
48617066	Low
42238339	Low
40129105	Low
39082176	Low
52831255	Low
32340176	Low
14791714	Low
36095296	Low
5835751	Low
51263333	Low
29475063	Low
32165548	Low,Low
11110672	Low
19389061	Low
48594	Low
24121770	Low
19325042	Low
47862628	Low
32959596	Low
40861040	Low
477362	Low,Low,Low
28377274	Low
47317998	Low
39355349	Low
35605639	Low
50141806	Low
12290176	Low
30267923	Low
1792801	Low
1490631	Low
33951897	Low
51493843	Low
2491703	Low
37043077	Low
22527296	Low
40942921	Low
43195471	Low
23486603	Low
46508049	Low
35228875	Low
3527234	Low
33176223	Low
16408322	Low
29229463	Low
1490533	Low
23814123	Low
31646702	Low
5257810	Low
24586397	Low
30312357	Low
5680149	Low
48983639	Low
49031610	Low
24447824	Low
42763530	Low
15927052	Low
8838259	Low
17192084	Low
13676100	Low
37450239	Low
44962573	Low
44596297	Low
32333286	Low
47814080	Low
18351304	Low
47403613	Low
26999215	Low
4162119	Low
52011435	Low
1441150	Low
1526995	Low
40759427	Low
46210785	Low
40944395	Low
5899865	Low
45620631	Low
4097057	Low
41259084	Low
4321274	Low
1042977	Low
20258930	Low
2113994	Low
4783223	Low,Low
46747816	Low
45342152	Low
1465201	Low
15673410	Low
21164844	Low
11599999	Low
11848019	Low
26920734	Low
33361616	Low
44961272	Low
28239258	Low
19336147	Low
22882253	Low
33924661	Low
49153609	Low
9879649	Low
48680750	Low
34434607	Low
11799027	Low
8147900	Low
14185420	Low
149307	Low
3174935	Low
30100845	Low
44924675	Low
30948537	Low
42646575	Low
3839450	Low
33892257	Low
44847134	Low
33206681	Low
15126136	Low
44846014	Low
18079	Low
52488668	Low
16137774	Low
1544352	Low
3776890	Low
27099678	Low
4590643	Low
28842535	Low
5936826	Low
13758651	Low
9445790	Low
8215722	Low
40715324	Low
6842513	Low
32185532	Low
40907904	Low
53138679	Low
4563328	Low
27973909	Low
18123971	Low
49617071	Low
25166657	Low
54095444	Low
20535204	Low
19516574	Low
16880262	Low
1097142	Low
48248660	Low
6874649	Low
10432399	Low
43809229	Low
1848030	Low
2319582	Low
16010383	Low
49890530	Low
21688756	Low
4821140	Low
38520556	Low
2947277	Low
44947461	Low
6830810	Low
24822158	Low
7091453	Low
11992341	Low
53353083	Low
12848644	Low
15486329	Low
50770507	Low
52517817	Low
10862574	Low
30667822	Low
1605854	Low
41185147	Low
45050548	Low
1284891	Low
86651	Low
53091957	Low
23606618	Low
27377438	Low
10780077	Low
26117502	Low
82011	Low
42754318	Low
34191874	Low
39304531	Low
40380266	Low
50362480	Low
48258116	Low
3152092	Low
1238129	Low
41888339	Low
24293307	Low
29614643	Low
7715420	Low
17435222	Low
5308376	Low
2887498	Low
35923182	Low
23667381	Low
8617996	Low
15497629	Low
25688119	Low
29657648	Low
48313030	Low
9075014	Low
5650682	Low
2208491	Low
51959628	Low
39507841	Low
20683275	Low
34747914	Low
31746091	Low
43581954	Low
18556863	Low
15330348	Low
9817435	Low
2116834	Low
4826709	Low
49092133	Low
6318087	Low
50568831	Low
40904184	Low
34790743	Low
47390583	Low
13107311	Low
13937243	Low
34227030	Low
47153992	Low
43586540	Low
50045759	Low
33337784	Low
28723408	Low
339885	Low
23607873	Low
27452641	Low
675172	Low
33434772	Low
26827719	Low
9388513	Low
40730907	Low
27582066	Low
46711609	Low
1631304	Low
50637325	Low
10431819	Low
19378146	Low
4347651	Low
43639934	Low
43996320	Low
7268626	Low
22576811	Low
15255346	Low
13398124	Low
5923227	Low
666082	Low
3245700	Low
1520220	Low
45414487	Low
46759428	Low
4343866	Low
11881804	Low
48471265	Low
1706465	Low
1774853	Low
39014798	Low
3753964	Low
14354085	Low
13861372	Low
16368450	Low
20193506	Low
5722046	Low
24739580	Low
7590178	Low
52101228	Low
17147987	Low
28573268	Low
33317302	Low
54339996	Low
15752594	Low
50013652	Low
28989652	Low
12274792	Low
18352701	Low
36326677	Low
17786078	Low
36601010	Low
966027	Low
11020789	Low
34987063	Low
1496674	Low
2168708	Low
29972791	Low
34375862	Low
25005953	Low
43664018	Low
32825021	Low
36387288	Low
6033135	Low
2582871	Low
18208306	Low
853456	Low
12199228	Low
44714358	Low
28075700	Low
44286728	Low
21618985	Low
807207	Low
5679414	Low
24543981	Low
25977589	Low
15455702	Low
20213524	Low
32439781	Low
6730884	Low
1487987	Low
36936362	Low
237641	Low
12894641	Low
8166471	Low
32802553	Low
19893937	Low
49227150	Low
2878302	Low
29738968	Low
17003003	Low
46664241	Low
29253287	Low
21866851	Low
41674941	Low
13486	Low
12460103	Low
46192180	Low
37369391	Low
54237524	Low
1696685	Low
9654047	Low
2646163	Low
1521029	Low
6914089	Low
39613026	Low
25448895	Low
1877646	Low
13442491	Low
1039156	Low
1697292	Low
33222575	Low
36700533	Low
52835805	Low
4169183	Low
47229060	Low
20894114	Low
42629556	Low
19335994	Low
41581980	Low
6745934	Low
7711074	Low
53667518	Low
28785299	Low
51410620	Low
250256	Low
7514646	Low
45222539	Low
23765379	Low
43563351	Low
23396327	Low
24365639	Low
48458987	Low
21621046	Low
41791425	Low
47787377	Low
10208356	Low,Low
15639937	Low
35132469	Low
6871283	Low
22224340	Low
28682749	Low
16882831	Low
4439485	Low
33842849	Low
10686161	Low
52254303	Low
38136179	Low
29181188	Low
2566071	Low
17794679	Low
22510089	Low
234876	Low
5253119	Low
37682983	Low
23188603	Low
769462	Low
37708900	Low
3712075	Low
44858624	Low
28666755	Low
44951333	Low
4829037	Low
1699453	Low
7900190	Low
44934251	Low
49030783	Low
32795300	Low
14257191	Low
1490695	Low
48537205	Low
31060349	Low
4812660	Low
6115440	Low
1227250	Low
46198586	Low
49352515	Low
398546	Low
2588455	Low
1046233	Low
1562923	Low
30073120	Low
48823080	Low
38586943	Low
34078133	Low
47837423	Low
14836728	Low
27489120	Low
35701470	Low
3510108	Low
18831185	Low
9285568	Low
15563071	Low
35913480	Low
51305148	Low
20672430	Low
39253484	Low
500932	Low
48645859	Low
27703303	Low
23613868	Low
12392800	Low
48711382	Low
27366854	Low
43976143	Low
1489428	Low
28959239	Low
39366185	Low
8751417	Low
35507143	Low
26417941	Low
10406417	Low
34271374	Low
17690063	Low
1278609	Low
14323042	Low
24397074	Low
32171275	Low
49187909	Low
21153475	Low
21530181	Low
24190397	Low
7429141	Low
647962	Low
150291	Low
39336090	Low
24124071	Low
37028600	Low
22306120	Low
27808343	Low
475093	Low
8058224	Low
26482252	Low
28301975	Low
40638857	Low
17367372	Low
2488759	Low
20782791	Low
9964975	Low
26565526	Low
24595882	Low
34583120	Low
3280749	Low
5362687	Low
54284864	Low
5066556	Low
39983479	Low
45348181	Low
43875586	Low
41250431	Low
51505219	Low
27310981	Low
102958	Low
31324043	Low
29636468	Low
23067926	Low
23892791	Low
39410106	Low
34158629	Low
26490287	Low
6778838	Low
13825626	Low
44586273	Low
1996819	Low
22675731	Low
8684470	Low
35917520	Low
30957155	Low
8293569	Low
7317906	Low
48917069	Low
3898058	Low
46639932	Low
859943	Low
47060508	Low
7871491	Low
21538797	Low
34648970	Low
53201693	Low
2838630	Low
234329	Low
46635821	Low
37764128	Low
323121	Low
48068300	Low
38761279	Low
14199151	Low
23890429	Low
36303858	Low
24149655	Low
10407166	Low
40364097	Low
23755656	Low
21452301	Low
5149701	Low
44231733	Low
3094362	Low
43274835	Low
5706036	Low
32443109	Low
22177657	Low
36703665	Low
49979699	Low
31164276	Low
37325445	Low
15764737	Low
33647067	Low
18816811	Low
7205603	Low
13806106	Low
36466448	Low
9624797	Low,Low,Low
9778067	Low
26184631	Low
5801632	Low
27180589	Low
25693498	Low
34765099	Low
4189744	Low
36114211	Low
9634260	Low
11973479	Low
1559659	Low
27070449	Low
9137713	Low
47938661	Low
11515222	Low
26906472	Low
3038209	Low
21345254	Low
29302019	Low
1186538	Low
47202015	Low
189622	Low
